Device ID,Management IP,Device Name,Display Name,Device Type,Device Category,Requested Site,Interface Name,Interface Category,Interface Type,Interface IP,Interface IPs,Interface Status,VRF Name,Collection Status,Collection Error
a1fd9fae-6e36-4c15-a2b0-b705833ec318,10.160.46.161,10.160.46.161,10.160.46.161,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a1fd9fae-6e36-4c15-a2b0-b705833ec318/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a279361a-3c26-3f85-4cd2-d52b2673832e,10.12.1.225,ADC21-EW-FW02,ADC21-EW-FW02,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a279361a-3c26-3f85-4cd2-d52b2673832e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a2edebbd-6bbf-4b0d-ab3a-1f59b53cddde,10.92.9.22,10.92.9.22,10.92.9.22,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a2edebbd-6bbf-4b0d-ab3a-1f59b53cddde/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a31f7b53-5055-d38b-8cb8-533cceedd5bb,10.189.38.5,ALX1-MDFA1-DSW1-1,ALX1-MDFA1-DSW1-1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a31f7b53-5055-d38b-8cb8-533cceedd5bb/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a323f76d-16eb-4cc3-947a-af0bbd8dd515,10.254.15.182,ATL7-MDFA1-DSW1,ATL7-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a323f76d-16eb-4cc3-947a-af0bbd8dd515/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a388d5a9-d902-4e0f-b0be-11da9977936c,10.128.244.15,10.128.244.15,10.128.244.15,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a388d5a9-d902-4e0f-b0be-11da9977936c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a3e28297-8f8e-4623-9a8e-7d97c3c0ab41,10.92.10.180,10.92.10.180,10.92.10.180,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a3e28297-8f8e-4623-9a8e-7d97c3c0ab41/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a467bf56-a563-4263-b053-416fdf850004,10.87.21.7,AUS4-MDFA1-ASW2,AUS4-MDFA1-ASW2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a467bf56-a563-4263-b053-416fdf850004/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a4dfa64c-d7b6-4568-87ff-f7833d080864,10.92.6.9,10.92.6.9,10.92.6.9,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a4dfa64c-d7b6-4568-87ff-f7833d080864/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a4ee11ff-34b7-4e21-a528-d6866d83ee44,10.128.138.53,10.128.138.53,10.128.138.53,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a4ee11ff-34b7-4e21-a528-d6866d83ee44/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a4ee5f77-3f9a-4254-8ef9-2de2e22747a2,10.160.13.41,10.160.13.41,10.160.13.41,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a4ee5f77-3f9a-4254-8ef9-2de2e22747a2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a5655d6e-667b-4d7a-9167-64a334e4e0bb,10.12.1.244,ADC21-R205-MMS-LSW2,ADC21-R205-MMS-LSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a5655d6e-667b-4d7a-9167-64a334e4e0bb/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a6278207-f80d-40df-8273-50035f713b09,10.187.187.118,AMR5-MDFA1-DSW1,AMR5-MDFA1-DSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a6278207-f80d-40df-8273-50035f713b09/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a74cced5-ffe8-46e2-9227-b767341389e7,10.187.94.225,AUS2-USON-MDFA1-FW1,AUS2-USON-MDFA1-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a74cced5-ffe8-46e2-9227-b767341389e7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a89ab5a3-3cdf-4188-8f43-789f68897afe,10.46.4.23,10.46.4.23,10.46.4.23,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a89ab5a3-3cdf-4188-8f43-789f68897afe/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a8d469ec-020a-4726-9ca4-ec818cb64be1,10.184.2.158,AUS9-MDFA1-ART1,AUS9-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a8d469ec-020a-4726-9ca4-ec818cb64be1/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a92d38fa-ac84-b06a-16a4-6132dff2f435,10.189.38.7,ALX1-MDFA1-ASW1,ALX1-MDFA1-ASW1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a92d38fa-ac84-b06a-16a4-6132dff2f435/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a9492e30-a0b4-4e21-9a86-323d682e3170,10.254.198.120,ATL5-MDFA1-ASW1,ATL5-MDFA1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a9492e30-a0b4-4e21-9a86-323d682e3170/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
a9b40126-4638-43a5-8a2a-601aeeaa1e93,10.160.19.45,10.160.19.45,10.160.19.45,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/a9b40126-4638-43a5-8a2a-601aeeaa1e93/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
aa46e916-18dc-457f-8780-0608287fab85,10.133.22.42,10.133.22.42,10.133.22.42,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/aa46e916-18dc-457f-8780-0608287fab85/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
aaa8eaa9-c6dc-418d-8230-6c17a3ff9c87,10.92.10.185,10.92.10.185,10.92.10.185,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/aaa8eaa9-c6dc-418d-8230-6c17a3ff9c87/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
abcdb4e0-c926-407c-b665-ac7c8d55c82d,10.12.1.241,ADC21-R207-MMS-LSW1,ADC21-R207-MMS-LSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/abcdb4e0-c926-407c-b665-ac7c8d55c82d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
abdd27ae-6f92-4ac1-90ed-ab8361f5a6a9,10.188.189.4,ANA1-MDFA1-ASW1,ANA1-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/abdd27ae-6f92-4ac1-90ed-ab8361f5a6a9/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ac0bfd67-7d54-4ad6-b351-58f149c68679,10.92.1.18,10.92.1.18,10.92.1.18,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ac0bfd67-7d54-4ad6-b351-58f149c68679/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ac1cdb8b-f2a3-4a4c-9704-24b70863c361,10.184.1.106,ALH1-MDFA1-ART1,ALH1-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ac1cdb8b-f2a3-4a4c-9704-24b70863c361/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ac513378-6630-4127-91dd-fb2e65fa55ff,10.254.161.248,APH5-MAN-ASW1,APH5-MAN-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ac513378-6630-4127-91dd-fb2e65fa55ff/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ac7d170a-12cc-404b-8878-8a6815b60a7a,10.92.1.15,10.92.1.15,10.92.1.15,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ac7d170a-12cc-404b-8878-8a6815b60a7a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ac7dd0ac-f1a6-43a0-852f-13e0de74a633,10.160.10.36,10.160.10.36,10.160.10.36,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ac7dd0ac-f1a6-43a0-852f-13e0de74a633/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
aced82c1-5f91-4841-aed1-abf912b82dea,10.86.203.2,AMR4-MDFA1-ASW1,AMR4-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/aced82c1-5f91-4841-aed1-abf912b82dea/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
add3a8e6-7483-4fc4-a52a-f8aedeab189c,10.184.6.8,BAS1-MDFA1-ART1,BAS1-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/add3a8e6-7483-4fc4-a52a-f8aedeab189c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ade3eab8-9a79-437d-be72-6183d07c21f6,10.31.79.11,10.31.79.11,10.31.79.11,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ade3eab8-9a79-437d-be72-6183d07c21f6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
af8f2507-727a-4f4d-a27a-7574fee5c9a0,10.133.8.31,10.133.8.31,10.133.8.31,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/af8f2507-727a-4f4d-a27a-7574fee5c9a0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
afa7880d-0c2f-42c3-b734-c8ad941e0d0e,10.128.66.25,10.128.66.25,10.128.66.25,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/afa7880d-0c2f-42c3-b734-c8ad941e0d0e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b046466b-b77a-420f-bf72-3368695bc863,10.136.27.46,10.136.27.46,10.136.27.46,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b046466b-b77a-420f-bf72-3368695bc863/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b101fcff-a138-4b4a-8715-78bf1e3ae895,10.187.95.50,ABL1-USON-MDFA1-FW2,ABL1-USON-MDFA1-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b101fcff-a138-4b4a-8715-78bf1e3ae895/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b1b9754d-f03b-46d8-820b-8d795e99385d,10.254.198.114,ATL5-IDFF1-ASW1,ATL5-IDFF1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b1b9754d-f03b-46d8-820b-8d795e99385d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b1bd2a38-0291-4f75-a4e4-625dc48fd536,10.187.12.4,AUS16-MDFA1-DSW1,AUS16-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b1bd2a38-0291-4f75-a4e4-625dc48fd536/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b1beca22-6958-43fb-854e-359367a8172b,10.254.91.4,ASB2-IDFA1-LSW4,ASB2-IDFA1-LSW4,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b1beca22-6958-43fb-854e-359367a8172b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b28fd619-8cfc-4e7d-ab4e-ec147c621683,10.136.16.49,10.136.16.49,10.136.16.49,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b28fd619-8cfc-4e7d-ab4e-ec147c621683/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b29b3a19-7ec4-4424-b74b-fda9061f50d3,10.187.94.17,AUS9-USON-MDFA1-FW1,AUS9-USON-MDFA1-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b29b3a19-7ec4-4424-b74b-fda9061f50d3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b302d85a-cce5-4797-9e6d-42faad1c9ef7,10.187.94.18,AUS9-USON-MDFA1-FW2,AUS9-USON-MDFA1-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b302d85a-cce5-4797-9e6d-42faad1c9ef7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b32aa89a-6c0e-4412-a391-170fa65acc7f,10.254.20.222,ATL1-MDFA1-FW2,ATL1-MDFA1-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b32aa89a-6c0e-4412-a391-170fa65acc7f/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b32e19fd-5480-4553-9d7c-0ad9452b2b4d,10.184.0.83,2Mobil_PET_CO-RMCC_2,2Mobil_PET_CO-RMCC_2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b32e19fd-5480-4553-9d7c-0ad9452b2b4d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b33d59d4-476d-4c41-9658-11d2d8d8020b,10.153.12.1,ALX1-MDFA1-ART1,ALX1-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b33d59d4-476d-4c41-9658-11d2d8d8020b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b3ddb737-d680-448e-4101-c9922545c969,24.26.241.81,0c8d.dbb1.9bdc,0c8d.dbb1.9bdc,Cisco Meraki Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b3ddb737-d680-448e-4101-c9922545c969/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b3e49020-7c0e-4d6d-8733-3c8a4db51ba7,10.86.34.4,ARL4-IDFA1-ASW1,ARL4-IDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b3e49020-7c0e-4d6d-8733-3c8a4db51ba7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b41fd121-6ed1-e7e4-0679-2e28c0ec11e2,10.189.38.108,ARL6-MDFA1-ASW1-4,ARL6-MDFA1-ASW1-4,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b41fd121-6ed1-e7e4-0679-2e28c0ec11e2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b466c980-b4a9-4458-adcf-bcaef762fca7,10.227.0.133,ASB2-IDFA1-RC2,ASB2-IDFA1-RC2,Opengear Infrastructure Manager,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b466c980-b4a9-4458-adcf-bcaef762fca7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b47004be-dbf3-4ea7-a38f-2c13515ea3bf,10.12.1.151,ADC21-R202-EDG4,ADC21-R202-EDG4,Arista Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b47004be-dbf3-4ea7-a38f-2c13515ea3bf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b4aaf033-67db-4682-b964-c5bf33c33bde,10.92.10.171,10.92.10.171,10.92.10.171,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b4aaf033-67db-4682-b964-c5bf33c33bde/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b4d29d45-f11f-40f1-a6b0-5fe1bca760f8,10.46.3.20,10.46.3.20,10.46.3.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b4d29d45-f11f-40f1-a6b0-5fe1bca760f8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b59e1992-1150-4a2b-ade5-949414950f5b,10.136.13.1,AUR1-IDFA1-ART1,AUR1-IDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b59e1992-1150-4a2b-ade5-949414950f5b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b5d4ecb1-d723-4534-a15c-89094c2f94dd,10.46.9.25,10.46.9.25,10.46.9.25,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b5d4ecb1-d723-4534-a15c-89094c2f94dd/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b6118669-156d-8f7e-5cbf-bb9c5a383a19,10.254.15.177,ATL7-MDFA1-AFW1,ATL7-MDFA1-AFW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b6118669-156d-8f7e-5cbf-bb9c5a383a19/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b6b46884-4352-4612-9d7a-795b1af01291,10.254.198.104,ATL5-RDFB1-RSW1,ATL5-RDFB1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b6b46884-4352-4612-9d7a-795b1af01291/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b703cb79-b1f0-427a-9e88-622ce804a02e,10.92.9.176,10.92.9.176,10.92.9.176,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b703cb79-b1f0-427a-9e88-622ce804a02e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b7403710-7e47-4f75-84a4-6df25b728f70,10.87.21.8,AUS4-IDFA1-ASW1,AUS4-IDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b7403710-7e47-4f75-84a4-6df25b728f70/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b7c335e0-9d7a-4bd7-a309-438cfd9efbd0,10.87.1.9,AUS3-IDFA1-DSW3,AUS3-IDFA1-DSW3,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b7c335e0-9d7a-4bd7-a309-438cfd9efbd0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b8168687-2657-40c5-9be4-df23e3f8d5c1,10.254.35.245,ANC1-MDFA1-FW2,ANC1-MDFA1-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b8168687-2657-40c5-9be4-df23e3f8d5c1/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b8f605c4-b1d8-40fb-b321-88c8a05574a4,10.255.161.21,APH5-MDFA1-RC1,APH5-MDFA1-RC1,Opengear Infrastructure Manager,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b8f605c4-b1d8-40fb-b321-88c8a05574a4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b93dfea4-1a11-4815-a422-8e7a203617af,10.160.10.30,10.160.10.30,10.160.10.30,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b93dfea4-1a11-4815-a422-8e7a203617af/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
b96babda-704d-4a00-93ff-da42a2d0ba6b,10.26.4.252,ALH1-IDFA2-ASW1,ALH1-IDFA2-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/b96babda-704d-4a00-93ff-da42a2d0ba6b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ba1ebfd0-96f3-4b26-bd34-39609f323f22,10.128.223.15,10.128.223.15,10.128.223.15,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ba1ebfd0-96f3-4b26-bd34-39609f323f22/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
bb30cce9-c8c2-42bd-90fe-fa4f1580ec36,10.92.9.180,10.92.9.180,10.92.9.180,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/bb30cce9-c8c2-42bd-90fe-fa4f1580ec36/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
bbacf452-d596-533d-3693-a29bc58b0798,10.15.4.92,618b1af9-11cd-488c-b97c-7454482e9cc9(rg-bosh-uw)(0434640a)(VirtualMachine),618b1af9-11cd-488c-b97c-7454482e9cc9(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/bbacf452-d596-533d-3693-a29bc58b0798/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
bc07359b-fcd9-4285-b7f0-18f2478c83ba,10.254.35.230,ANC1-MDFA1-ASW1,ANC1-MDFA1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/bc07359b-fcd9-4285-b7f0-18f2478c83ba/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
